placeId,reviewNumber,rating,text,title,userContributions,userLocation,publishedDate,stayDate
10485141,0,4,"Met a friend who lives in the area here for dinner.  Sat at the sushi bar.  Had a good meal.  Service was attentive and friendly and food was ready fast.  Drink selection was pretty standard for a Japanese place--some wines, good Asian beers, nice sake selection.  I found the menu somewhat harder to navigate than most sushi places; many of the rolls had complicated sauces, etc. that were not that appealing (call me a purist).  But what we did order was tasty.  A seaweed salad had the right flavor.  Spicy tuna crunch roll had good spice that managed to not overwhelm the fish.  The addition of bits of lemon to the ""49ers"" roll added some interesting twists to a typical salmon roll.  Overall, a nice sushi meal--not the best I've ever had, but passable for its price point and a fun neighborhood spot.","Tasty Sushi Dinner",1810,"Chicago, Illinois",05mar2019,31mar2019
10635030,0,2,"Went to pokeworks in mt vie, ca in January. The young man behind the counter seemed to be really flustered. He told me and the person behind me to use the iPad in the front to order. Guess what, the iPad did not work. He tried to reboot it etc. Still did not work. Both of us just wanted to get food. So we stood in front of the counter and tried to order. Stood there for awhile, he finally acknowledged us and said, “ I’m real busy with this large order, come back at 2pm.”  The other guy and I exchanged a look and said,”we are not coming back.”  Have not been there since. Is this normal or is it just Silicon Valley????","Is this normal for any business?",20,"Chicago, Illinois",17may2019,31jan2019
10716287,0,5,"Went to lunch with family mid week.   Crowded, glad we had reservations.  Very popular neighborhood favorite.   Many families together celebrating a local school event.   Menu is excellent, food is great.   Service is friendly and efficient.   It is a bar and grill so there are tvs showing current sporting events and a full bar.  In Woodside Plaza with a large public free parking lot but it can fill up as the plaza has a number of popular businesses.","2nd visit even better!",430,"Healdsburg, California",11may2019,31may2019
10815403,0,4,"Donuts and American breakfasts is what they advertise and deliver. Didn’t try the donuts, though they looked pretty good, but we did try the omelets and hash browns. The omelets were quite good with fresh ingredients (cooked mushrooms, onions and peppers) though the hash browns were not homemade. The coffee and ice tea were both good and the service was both friendly and frequent. For breakfast, at least, I’d happily return.  ","Nice Breakfast",526,"Kobe, Japan",22jul2019,31jul2019
10898977,0,5,"The Mediterranean steak salad was delicious, just the right amount of olivey vinegrette, crisp salad and grilled steak. ","Very tasty",22,"San Jose, California",21jul2019,31jul2019
10898977,1,4,"Beautiful setting in the middle of Stanford shopping center. Indoor seating are rather limited. Luckily the weather is fine for sitting outdoor. I had steak sandwich with sweet peas, greens and asparagus for $16. I also asked for a half glass of draft beer. It is very enjoyable way to spend a Sunday afternoon. ","Sunday afternoon in the park",513,"Princeton, New Jersey",19may2019,31may2019
10898977,2,5,"Apesar de ficar situado num Shopping trata-se de um restaurante que se afasta muito da generalidade de fast-food que prolifera pelos EUA. 
Atum fresco com rúcula irrepreensivelmente cozinhado que se desfaz na boca e muito bem temperado q.b.  Arroz a acompanhar e rúcula muito bem temperada sem molhos e ao natural. Limonada pouco doce feita no local ao natural. Cerca de 20 dólares já com bebida. ","Muito bom",31,"Lisbon, Portugal",17may2019,31may2019
11642347,0,5,"I went with a friend for lunch. Service as great. Food was not only delicious but fresh and healthy.","Good food and service",556,"San Jose, California",25aug2019,31aug2019
11642347,1,5,"We were looking for something to eat at the spur of the moment and don’t know the area. We have diverse dietary needs and preferences. True Food Kitchen saved the day. Food was inspired and fresh. Service was friendly and helpful for new customers.
We order pizza, salads, burgers as well as the signature bowls. All were satisfied. Cocktails and fresh juices and spritzers  and desserts too!","Healthy, tasty and filling ",10,"",25aug2019,31aug2019
11642347,2,4,"This is a great restaurant for health conscious eaters. Healthy menu with both vegetarian and non-vegetarian items with calorie indication for each item on the menu.  Friendly and responsive staff. We did not like one dish and the waiter was happy to take it back without charging us for it. Cocktails are worth trying both alcoholic and non-alcoholic. Service could become slow but generally very good. Atmosphere is nice - not exaggerated decor but roomy and nicely done and you can enjoy a conversation. This is one of my go to place.","Healthy Dinner in Palo alto",58,"San Jose, California",14jul2019,31jul2019
11642347,3,4,"I usually go there for lunch or early diner by myself. This restaurant portrays a very healthy menu without compromising any of the taste. The staff is lovely, the portions are great and it’s friendly for all dietary restrictions. When it gets busy i prefer sitting outside because it can get very loud and noisy inside considering the fact that it’s an open kitchen. I recommend trying the Fish that is served with salsa verde, the kale guacamole with grapefruit and for the sweet tooth out there, don’t miss out on the very yummy flourless cake with ice cream! ","My “go-to” restaurant",3,"Palo Alto, California",11jul2019,31may2019
11642347,4,5,"The menu selection offers a great plethora of fun things to read about and then experience. Not only healthy, but some of the best service in the area. We watched other tables and people as they selected and ate some of the most unusual combinations on the menu. Jackie, our incredible wait person, sat down with us and helped us in the decision making process. Our opted finals: Grilled Salmon, Edamame Dumplings, Ancient Grains Bowl, and the Corn and Tomato Flatbread. No room for dessert but a great choice from the regular lunch menu with which to fill up. Taste treats, every one of them. Thank you Jackie for your help and giving us a great dining experience. Great food, fun wait staff, and a nice place to enjoy all.","Fun Dining!",189,"Rocklin, California",04jul2019,31jul2019
11642347,5,2,"Title says it all, paid $80 for a meal and was still hungry afterwards. Bad service as well, we had to get up to look for our waiter to ask for more water and the check because he just disappeared. I should also add the the restaurant was empty.","Arrived hungry, left hungry",3,"",29jun2019,30jun2019
11642347,6,1,"Взяли детям бургеры из детского (!) меню. Мясо было пропечено до состояния подошвы и вкус в него был только гари. ","Отвратительно",8,"Moscow, Russia",10jun2019,30jun2019
11642347,7,4,"MAKE A RESERVATION 

Once we were seated, the server was very very good. The menu offers a great selection of fresh food. Great choices for appetizers, entree and desserts. 

Pros: great tasting food, great service
Cons: small portions and prices are high

","Great Tasting Food",436,"",09jun2019,30jun2019
11642347,8,4,"We visited this restaurant after shopping in the mall. The location is excellent! The atmosphere of the restaurant is also excellent, with very “young” outlook. The service is very kind, helpful and quick. The food is very good. Probably a little bit expensive.","Very good food! ",62,"",01jun2019,30jun2019
11642347,9,4,"We've enjoyed dining at True Food Kitchens in AZ and TX, but this was the first time at the Palo Alto location.  As with all the other locations we've visited, the staff here were friendly and accommodating.  It's refreshing to see a decent wine list and comforting to see familiar food items on the menu. Always love the kale guacamole (though the chips were on the greasy side) and the roasted cauliflower.  We will definitely return.","Great food!",491,"Cupertino, California",09may2019,31may2019
11642347,10,5,"I love coming to True Food Kitchen when I'm in town for business.  The food is exceptional but tonight I had the best experience so far and it was all down to our server - Aaron.  He was a perfect gentleman, knew the menu inside out and gave us incredible recommendations.  I hope the True Food team are aware of how fantastic Aaron is as a server and I look forward to returning again soon.  Thanks Aaron!","Great restaurant - ask for Aaron - best server!",78,"Dublin, Ireland",03apr2019,30apr2019
11642347,11,4,"Appealing, open decor with truly good food and friendly service - we especially like their ""bowls"".  We dine here several times/yr. and like to take guests.","Interesting food, nice atmosphere, fairly priced",7,"",20mar2019,31dec2018
11642347,12,5,"Don't think that this is a salad/smoothie place.  The food is legit and tasty, and they have a pretty well curated wine and cocktail program.  Service was top notch. Will definitely try other locations when traveling.","Really great take on fresh and healthy",8,"",20mar2019,31mar2019
11642347,13,4,"The food is generally excellent. The kale salad was very salty though. The brunch dishes on the weekend are outstanding with great flavor combinations.","Fresh and Deliclious",18,"San Francisco",20mar2019,31mar2019
11642347,14,3,"I loved the food.  Baked cauliflower appetizer was excellent.  Worth the trip.
But the noise level in the restaurant is unacceptable.  Only hard surfaces, Just a general din,  The management should be concerned about the hearing health of the staff.  They could experience hearing loss as a result.  a lawsuit?","Extraordinary food, in a marginal setting",300,"Menlo Park, California",20mar2019,31mar2019
11642347,15,5,"A huge restaurant that feels warm due to the servers.  The food is about as good as it gets.  Fresh, served fast, high quality, nice presentation.  I have recommended this place to friends and family and in fact have had groups here.  If there is one weak link it's the hostess station, where they are confused, slow and can't seem to figure out how to get many people into all those seats.  We had a reservation and that was still a little confusing for the sweet, but obviously not experienced two hostesses.  That said, go for the food, the drinks, and the deserts.  Hint:  Ask for hot drinks to be very hot, or they come to the table luke warm.  Enjoy!","Five times and Five Stars and that's not easy",72,"California",12feb2019,28feb2019
11642347,16,5,"The downside - parking can be tough. Six of us dined here and we all enjoyed everything start to finish. The staff is friendly and helpful even when they are very busy.  The cocktails are creative and tasty.  The food (2 apps and 5 different entrees) were all very well received. I tried the Penang curry and liked it but would recommend making it a little ‘richer’ (I just got back from a month in SE Asia - so I am judging tough).   I would absolutely go again.","Really enjoyed",162,"Newtown Square, Pennsylvania",09feb2019,28feb2019
11642347,17,5,"Restaurante moderno, com um cardápio mais voltado ao natural/oriental, bem diferente dos restaurantes tradicionais. Muito bom.","Uma gratíssima surpresa!!",404,"Sao Paulo, SP",21jan2019,31jan2019
11642347,18,5,"Get there early in order to grab a table. This open restaurant and kitchen layout makes for a noisy but vibrant environment. Delicious food! Healthful, fresh, and seasonal combinations.
On this day we shared the butternut squash pizza (yum!! and they will make gluten free if you ask) and had the pumpkin tart/pie for dessert. 
The lemon ricotta on top of the butternut squash pizza was amazing as well as the coconut whipped cream on the pie. Absolutely delicious!

We had the Tulsi ginger lemon tea. Our waitress was very attentive and made sure that we had plenty of hot water since this loose leave version can be quite concentrated

Located right next to Bloomingdale’s. Parking is in the lot… Did not notice any valet.
Wonderful wonderful friendly service and extremely attentive. Really look forward to going back and trying some of the other dishes. The brussels sprouts looked wonderful and so did some of the quinoa bowls.","Can’t wait to go back! Great food and service",276,"San Mateo, California",20jan2019,31jan2019
11642347,19,5,"the american african lady was the server.  she was very helpful and she mentioned really good dishes.  I am very picky when it comes outside food.  
I Forget the name of our server and the table we were sitting.
food was really good. I know one of your employee who mentioned to me","for birthday",1,"",16jan2019,31jan2019
11642347,20,4,"I've been to True Food Kitchen many time.  During the last visit when my friend and I decided to grab lunch before doing a bit of shopping at the Stanford Shopping Mall, where the restaurant is located, food was outstanding, as always.  Very healthy.  Cooked well.  Looked and smelled great.  

Service was pretty much on the opposite end of things.  It took us forever to get seated even though we had a reservation.  Food took a long time to arrive and then we could not get a check.  One of the managers noticed that we waited upfront and that we were  frustrated that we asked for the check again, so she comped our coffees to make up for it, which was nice, but not sufficient to fix the bad taste in our mouth.  It didn't help that my coconut milk latte tasted nothing like I expected it (like it had some spice in it)...

I'd be back because there are not that many places in the area that offer yummy good looking vegan options in a really nice ambiance, but not during lunch on a Saturday cause there were just too many people for True Food Kitchen staff to cope with.","Great food.  Service can be spotty",8,"Palo Alto, California",15jan2019,31jan2019
11642347,21,5,"I been in food business over 2 decades and witness of new restaurants come and closes.
Usually I write reports after few visits and try to be completely faire to level of services, consistence of food quality, cleanness and charges.
True Food Kitchen has earned their name for their quality, seasonal menu and creativity of tastes. 
Majority of their staffs are well trained and you can tell who is new, friendly and polite. 
Food quality was good on all my visits. I strongly suggest management to pay little more attention on menu content writing and be little more specific on ""FINISH"" description of dish not ingredients writing. 
Best of luck and enjoy your food as you never get disappointed or guilty of having meal on this place.","Enjoy your food as you never get disappointed or guilty of having meal on this place.",96,"",12jan2019,31jan2019
11642347,22,4,"We stopped by for early dinner. 
Service was great (warm and attentive, took care of all our allergies and checked on us during the meal)
Food made a mix impressions. Here is the run down with pictures attached 
- Brussel sprouts. Very nicely done served with mushrooms and over all excellent dish
- Guacamole with kale. That tasted good. 
- Kale salad with added protein - salmon. Salad was OK but needed a lighter dressing. Salmon was perfectly executed exactly as I ask it to be and was grilled to perfection.
- Pizza. My companion liked it very much 
- Salad with added protein - steak 
Now that was a complete disaster. Instead of steak you would normally expect to be served with the salad I got this beef stroganoff looking mess on the side, in little dish hot with some kind a weird sauce. This clearly cannot be put on the salad. 

Our server however recognized that this is not what I expected and took this item off The bill without us even asking. So again she did a wonderful job helping us

Side note: I personally didn’t like the menu that much. If you doing strict Keto/ low carb diet it’s not the best restaurant for you. 
There are choices but limited 

","Mixed feelings ",371,"San Francisco, California",11jan2019,31jan2019
11642347,23,5,"the food is delicious, great variety of options. the staff is pleasant and polite. however anytime you come the place is overcrowded - so you have to book in advance. as a result the service is also on a slower side.","excellent food, but overcrowded",163,"Vancouver, Canada",08jan2019,30sep2018
11699705,0,3,"This is a fast food Pakistani restaurant where you have to wait upto 15 to 30 minutes in a line to place your order during rush hour. The food is delivered to your table but everything else is self service. I was visiting from Pakistan and wanted to try the cuisine. I noticed the serving size to be small and some of the dishes didn't have the authentic taste, and not well prepared. There complimentary tea was great.  If you want to go for a pseudo-cuisine taste at under $20 per person, then this place is alright. There is no ambiance as this place is full of tables and chairs put next to each other that you to wait to grab.","Fast food Pakistani place",189,"Lahore, Punjab, Pakistan",18aug2019,31aug2019
11699705,1,4,"If you love street food, possibly you are right place to relish, Naan, Kabbabs, Basmati rice...Ambiance is typical street food joint. Feel like you are on busy street enjoying your preferred food. Chicken slider coated with egg is quite tasty. chicken tika masala with nan is very delicious.Mango lassi is must.....","Authentic street food place",90,"Thane, India",11aug2019,31aug2019
11699705,2,5,"I love this little restaurant 
The food is Amazing you just need to be patient as there is always a queue but it worth it .
The samosas are the best I ever tasted. 
It’s very casual but but great .
If you love Indian or pakistanais food like I do this place is a must ! ","Best Indian food in the Bay Area ",55,"Menthon-Saint-Bernard, France",04aug2019,31aug2019
11699705,3,5,"While visiting the area after ramily's recommendation we went to this place. Like usual there was a long line inside and outside! We ordered couple of types of beef and chicken kebobs, Chicken curry and naans. I am a good judge of food and it was excellent. The only regret is I could not go there again as our stay was not long.","Best Pakistani/Indian food",46,"Upland, California",08jul2019,31jul2019
11699705,4,4,"Palo Alto can get quiet at night. It's often hard to find a meal past 9pm. Zareen's was a great spot for a late night Saturday dinner. All the food was very good. The only drawback is you need to order beer next door at the Burger joint.","Good spot for late night food.",105,"Tsawwassen, Canada",30jun2019,30jun2019
11699705,5,5,"We love the food at Zareen's. We're not  big fans of restaurants where you stand in line to order and they eventually bring you your food but we make an exception for Zareen's as the food is so good.
It is extremely popular and sometimes the line is way out the door to the sidewalk. It's also sometimes hard to find a place to sit. Most of the seating is outside. Prices are reasonable and they are pretty efficient at getting the food out and delivered to your table.","Delic",481,"Alameda, California",13jun2019,30jun2019
11699705,6,5,"What a pleasant surprise Zareens held for us. My husband decided we needed to try many of the dishes including the samosas, chicken tiki marsala and lamb stew, garlic naan, Silver Spoon Paratha rolls one with chicken, one with beef, spinach side and chai tea (free up to three refills). Sorry for all of the English references, the menus show both. We highly recommend!","Huge flavors, excellent!",102,"Menlo Park, California",10mar2019,31mar2019
11699705,7,5,"When we are the area we try to plan our schedule to have lunch or dinner at Zareens. It's usually busy but the line moves pretty fast and the food is served quickly.
Don't forget to have some of the Chain Tea it's complementary and always good.","Quick, Fresh and Tasty Food",12,"Livermore, California",12feb2019,31jan2019
11699705,8,5,"If you like food from this part of the world you will not be disappointed. 

Cooked fresh, very tasty, good service. Nothing more needs to be said.","Very Enjoyable",64,"East Grinstead, United Kingdom",10feb2019,31jan2019
11699705,9,5,"Superb Food !!!! Totally Perfect Tastes !!!

At 12 Noon on a Sat, the Line was outside the Door ! It took 1/2 hr to order our Food. Totally worth the Wait !!

Ordered Madras Chicken Curry & Lamb Curry & a Garlic Naan ( for 2 people ).
The 2 Main Entrees come w/ Basmati Rice & a tiny Salad & Spiced Dal & a Green Chutney.

Food was Hot & the Tastes were perfect & the Food was well cooked. Food arrived in about 15 mins.

Totally enjoyed the Experience !!! Totally worth the Wait & the Crowds there !!! A Total 5 Star for the Quality of the Food !!!!","Superb Food !!!! Totally Perfect Tastes !!!!",11,"Simi Valley, California",02feb2019,28feb2019
11699705,10,3,"Just to quality my feedback, I am not a fan for mid eastern foods. This was a Pakistani restaurant with a food counter and self seating.  Our friends did the food selections.  Their feedback was very good.  I thought that it was okay: chicken samosa, lamb ghost, rogni naan, gola kabab sizzler, and chicken botti sizzler.
The place was packed on a Saturday evening, with a food line out the door.
They add on a dine-in charge of around 11% to your food bill.","Popular for those who like mideast food",202,"San Mateo, California",26jan2019,31jan2019
11699705,11,5,"We love both locations of Zareens (one off Shoreline and one on Cal Ave). The staff is friendly, the food is served very fast and everything tastes excellent.  I almost always have the Tikka Masala full lunch with a side of Nan and Lassi.  So good!","The best Pakistani / Indian fare, friendliest staff!",69,"Palo Alto, California",15jan2019,31dec2018
11716707,0,4,"Went there with the entire family on a friend's recommendation. The restaurant is very nice, good atmosphere, a little too noisy to my opinion. We immediately ordered grilled chicken, french fries and standard tomato pasta for the kids so we can concentrate on the menu and order. The kept on bringing very tasty bread with olive oil. We ordered a few pasta dishes, all were very good (especially the Gnocchi al Pesto). Overall service was okay but sometimes our waitress disappeared for long moments and we had to wait for her to come back or have the shift manager take care of it (he was walking around all the time so that was good).","Great Italian pasta",57,"Sunnyvale, California",24aug2019,31aug2019
11716707,1,4,"ITalico, Dining with you all is just like being in Italy. I just LOVED your authentic house made pastas. The service was outstanding and the Itaian background music (if you could hear it) was a great touch! The only thing missing was it was beyond being way too loud...","Just like being in Italy Italy",323,"San Francisco, California",13apr2019,31dec2018
11716707,2,5,"The twelve of us were served efficiently and politely and the food was excellent. The menu included some items that were not purely Italian, but the flavors were authentic and delicious. We were treated professionally and the meeting was a success. My scallops were excellent and the ravioli I sampled was very good. Good appetizers.","Great place to bring a team",112,"Philadelphia, Pennsylvania",27feb2019,28feb2019
11716707,3,4,"Good selection of dishes - and all were good, hearty but did not feel decadent on guilty. Service was excellent and the atmosphere is both comfortable and classy.","California touch to Italian cuisine",184,"San Francisco, California",24feb2019,28feb2019
11716707,4,4,"Excellent friendly wait staff. Full menu (except no child's menu).  The hard surfaces make for noisy main rooms. Parking in lot behind restaurant.","A Hard-Surface Bona Sera Restaurante",151,"West Sacramento, California",06jan2019,31jan2019
11719091,0,2,"Went in once or twice. can't believe the prices.. paid because I was short on time. This place is aviodable if there isnt another option nearby ","People still shop here?",49,"",24jul2019,30sep2018
11719334,0,5,"This market is unique.  It has a lot of ready to eat foods.  It also has a good selection of food, and different kinds.  It is a wonderful place to shop.","An amazing grocery store",60,"Scio, Oregon",12mar2019,30sep2018
11719334,1,5,"Great choices of healthy food, prices are a bit higher than other grocery shops but still acceptable.","Great grocery shop",30,"Mountain View, California",12feb2019,31jan2019
11727218,0,5,"When I realized the restaurant was attached to Anthropologie, I wasn't sure what to expect.  Service was quick and our server was friendly.  Even though we sat inside, it had an outdoor vibe.  I ordered the panko crusted avocado, it was delicious!  The fresh bread and herbed butter served to our table was perfect.  Others had the omlette and buratta toast.  For the price, the buratta toast seemed like a skimpy serving.  The omlette on the other hand was huge and came with sides for around the same price.  ","Nice atmosphere, good food",86,"Pittsburgh, Pennsylvania",28aug2019,31aug2019
11727218,1,5,"I wanted fresh food for dinner with my best friend. Found Terrain and it was perfect. Sat outside in a cute garden setting, had great service and the food ! Started with a heirloom tomato salad and the tomatoes tasted like they were just off the vine.  Then a watermelon salad, mushroom soup and avocado toast. Had a chocolate cookie to end it on a high note. Eating here is a really pleasant experience.  We will both be back.❤️","Amazing dinner",15,"",07aug2019,31aug2019
11727218,2,4,"Few places in the Stanford Shopping Center offer an opportunity to sit outdoor to eat, or is dog friendly.  Terrain Cafe is one of them.  It's a small restaurant directly connected to Antropologie.  Nice indoor seating area, as well as a large patio area with umbrellas. We like sitting outdoor, as it allows us to to enjoy the fresh air and sunshine as we eat with our dog.  Also a great spot for people watching!  Next to the large parking structure, so you should have no problems even if the mall is crowded.  Their fresh table bread baked in a clay pot is so adorable!  Their fruit spritzers are a must to taste!","Small but nice restaurant, with outdoor seating",124,"South San Francisco, California",27may2019,31may2019
11727218,3,3,"Terrain Cafe inside Anthropologie in the Stanford Shopping Center is a restaurant serving both lunch and dinner.  The bread at the table was excellent and we enjoyed our entries, but the service, like unfortunately we have found at many Anthropologie locations across the US was spotty.  Our waiter was either new or “out of it,” as he was a mumbler (not quite a low talker) and seemed off key.  Case in point - the bread is supposed to be served in a planter, a Terrain signature feature and after the second serving we tracked down a waitress who said she would correct this. Our orders arrived without issue and were very good but again the waiter was very non-communicative.  It really is a shame because my wife loves the clothing and was looking forward to the meal but again service was not up to par.  I guess it comes down to the American economy - unemployment is low so you have to take what you can get.  Enough about that, if you go try the Steak Frites Plate, it was very good, as were several of the salads, but ask for a seasoned waiter/waitress!","Good food, Spotty service, Nice setting",239,"Victor, New York",15may2019,31mar2019
11727218,4,5,"Very friendly feel with good service and open room with great light.  Salads and sandwiches that we had were excellent.  Highly recommended.","Great lunch spot at Stanford Shopping Center",556,"Palo Alto, California",15mar2019,31mar2019
11727218,5,3,"We made a reservation to celebrate a birthday. We were shown to our table quickly, and then waited. And waited. And waited some more as what looked like a full crew of servers took care of the tables around us. Finally one of the servers wandered by and said she had noticed nobody was helping us. Indeed! We asked for a sample of the wine. And waited. About 10 minutes later the sample arrived. We sipped. And waited. Finally another server -- apparently the one actually assigned to our table -- came by. Wine order. Check. Dinner order. Check. Our tasty beet salad arrived quickly. The bartender brought the wine. Our meal arrived. The farro and chicken bowl was very good; the steak frites was fine, though was delivered on what must have been a cold plate because the tender steak cooled down rapidly. All seemed well until we we finished our main courses. By this point the restaurant was nearly empty, and our server had literally disappeared. We waited. And waited. Eventually another server stopped by to ask if everything was ok. We asked what happened to our server. New, we were told. He apologized and took our dessert order, only to return a few minutes later to tell us both items we were interested in weren't available. We asked for the check and paid. On our way out, we asked the hostess what was going on. She said our server had left, and seemed surprised at the service lapses. 
Needless to say, the restaurant has some things to work out, including putting someone in charge of keeping an eye on the room. We'll be heading to one of the more reliable options nearby next time.","Service spotty, food is fine",46,"Palo Alto, California",17feb2019,28feb2019
11733322,0,4,"Arrived at 1pm for lunch, short wait. Ordered a spam musubi and chicken katsu plate. Everyhing was hot and flavorful. Included macaroni salad. More than enough to feed my wife and 8 year old done. Only thing lacking is some cabbage that I get at other Hawaiian bbq places.","Plenty of Katsu meat",277,"West Covina, California",06jul2019,31jul2019
11733322,1,3,"The food was good and the quantity was excellent here at L&L, the service was friendly and efficient. Plenty of seating and the menu had good variety.","Lots of food for the money",187,"Boston, Massachusetts",13mar2019,31mar2019
11815389,0,4,"My family of three have eaten here many times in the last 2-3 weeks, every time sitting on the lovely patio with the eye-pleasing abundant lavender close by. 

We’ve enjoyed the Polpo appetizer, Orecchiette pasta, and the Puttanesca, Margherita, and Impossible pizzas. All the dishes have been satisfyingly delicious. I’ve ordered the impossible pizza at least 4 times, obviously my favorite. The pizza crust is the best ever, hands down!","Best Pizza Crust",37,"Chico, California",07jul2019,31jul2019
11815389,1,5,"Italian best restaurant in Palo Alto with great atmosphere, very suggested to company meetings and also if you want a finest dinner with your friends or partner. Rocco and Mike will bring you the best Italian cuisine such as the real tagliatelle with beef ragu', super tasty carbonara, delicious pizza. You can also find extraordinary halibut and octopus. Price in line with the high standard, a little bit cheap in my opinion. Try it and you won't regret it","Best Italian Dinner in Palo Alto",12,"Marzabotto, Italy",08jun2019,31may2019
11815389,2,4,"Was hosted to a corporate event here. The venue was able to accommodate over 100 pax over lunch. The appetiser was good, as well as the wine pairing. I had the impossible burger and salad. ","Good Italian food",585,"Singapore, Singapore",18apr2019,30apr2019
11815389,3,4,"Started with a glass in the bar, asked for an italian Amaro (bitter), they had 42 (!) different. Got a good one recommended by the bartender. In the restaurant good italian food, including av very decent Oslo Buco.","Real Italian food, good bar",39,"Oslo, Norway",19mar2019,28feb2019
11815389,4,4,"We had a small event, just under 20 people, in the private room. Food and service were excellent, certainly at least 4 stars out of five, but everyone was struggling to understand what people were saying, even the people right across the table, because the acoustics were terrible. Hardwood floors and hard surfaces throughout turned normal conversations into a loud and almost impenetrable racket.","Excellent food and service, but private room has terrible acoustics",14,"Palo Alto, California",05mar2019,31mar2019
11905381,0,5,"Perfect high tea with great choice in sandwiches and huge selection of delicious teas. Scones were delicious! 

The decor was adorable- very British with mismatched teacups and saucers. Service was top notch in an up and coming neighborhood.

Reservations recommended. ","Lovely Place for a Girls Lunch",93,"Redwood City, California",25apr2019,30apr2019
11905381,1,5,"I've come here several times for client appreciation events.  The experience has always been top notch!  The ambiance is wonderful and they have such a nice variety of teas and sandwiches. Gina is the best!  We love coming here!","Wonderful experience!",54,"",14feb2019,28feb2019
11965036,0,5,"Situato proprio all’inizio della Silicon Valley, questo locale è una vera e propria perla. Cibo e vino italiani (e non solo) di estrema qualità, ma con prezzi moderatissimi. Consigliato veramente a tutti coloro che passato per la città (in particolare per coloro che vanno a Redwood City per la Startup Grind Global Conference :) ","Meraviglioso! Vale il prezzo del voglietto",100,"Rome, Italy",19feb2019,28feb2019
11965036,1,4,"If you get off the train at RWC this is the first place you'll see. Good to start off with a lovely glass of wine - perfect pinot noir and friend tried a red blend that bar man described to a t. He offered a sample, she loved it. Our mussels were bland but the prosciutto pizza appetizer was great. Not a loud, buzzy atmosphere,  more a quiet sedate spot. No complaints though. Stop in.","Lovely spot to start the evening off",141,"Redwood City, California",27jan2019,31jan2019
11965036,2,4,"Nice wine bar in Redwood City near the movie theater. Food options are limited ( pizza, cheese /meat plates and sides). Not a destination place but if you look for a fun place and are in between meals or not up for a full dinner, it’s not a bad option.","Nice place for a bit to eat and a glass of wine",55,"San Francisco, California",15jan2019,31jan2019
12129960,0,4,"The food was authentic and good, but not inexpensive. Eating with a Chinese couple, we sampled many items that I wouldn't have selected without their recommendation.","Vast, interesting menu",156,"New York City, New York",04sep2019,28feb2019
12129960,1,4,"I can certainly appreciate a locally owned Chinese restaurant that has both dim sum and traditional dishes.  The won ton soup for 2 is fabulous and enough for 3 servings each.  My friend order Mongolian lamb and I had the Kung Pao seafood combination.   You will have a little left over to take home and enjoy.","Love the big dining room and enjoyed the ambience",1206,"phoenix",18aug2019,31aug2019
12129960,2,5,"Large place with great food, low prices, good service.  A new favorite in Menlo Park.  We’ve been twice.  Everyone liked it.","WE ENJOYED!",118,"Menlo Park, CA",16jun2019,30jun2019
12129960,3,5,"Very good dim sum in an area that has been in need of a good dim sum restaurant.  The duck jook is highly recommended.  There are no carts here, but you fill out a form and items are brought out to your table....steaming hot.  Parking is found on the adjacent plazas.","Yummy Yum Cha!",882,"Palo Alto, California",04jun2019,30jun2019
12129960,4,5,"Best dim sum. Delicate wrappers and dough. Complex flavors for such simple dishes. Fast fast fast. No a sign of grease.
Be prepared for long waits, and the venue is just OK. It can be noisy. But this is all forgiven after the first bite.","Yum Cha cha cha",184,"San Francisco, California",16may2019,31may2019
12129960,5,4,"Awesome Menu  Delicious Food and Great Service,  food has great flavor, and looks so beautiful. Parking is in the back of restaurant,  if you are lucky you can park in the front on El Camino.","Great Food !",5,"",15jan2019,31jul2018
12130495,0,4,"The atmosphere is great in here, but there are many times it's tricky to find seating as it has turned into an office for some. It has the usual Starbucks fare and then an additional menu of interesting items. I tried an affogato and it was delicious, but it was also $6+. One strange thing about this location is that they never have decaf coffee in the late afternoon or evenings, when it seems like a good time for them to offer decaf. Oh well, you can pay more to order an Americano drink which they can customize as decaf instead.","Fancy!",13,"Redwood City, California",06apr2019,31mar2019
12208599,0,4,"Ordered to go dinner and was very pleased.  Ordering was easy and the food was ready and waiting exactly as stated.  The ravioli was warm and tasty.  The bread was very good.  Parking is available right outside.","Good dinner",807,"Redwood City, California",28mar2019,31mar2019
12234151,0,2,"This big new restaurant feels very Chinese, and looks as if it would serve wonderful food. But it failed during our dinner there. The freshly made hot-and-sour soup was really good -- pleasantly tangy, full of fresh vegetables. But when our order came (fish filets with black bean sauce; baby scallops in a sauce) the sauces predominated to the point that I couldn't taste the fish or the scallops (which were overcooked). Too bad.

And while the service was good, my martini was watered down, the hot soup arrived and moments later my fish came  and my martini had just beens tasted -- almost a full glass left.. They kindly took the fish back to reheat and served it later. The portions were plentiful, the manager was very considerate, but the restaurant was empty -- on a Saturday night. Too bad.

My suggestion: get a new chef.","Over gravies",20,"Palo Alto, California",05may2019,31may2019
12234151,1,5,"Many courses including lobster, whole fish, crab, prime rib, as well as mu Shu pork. All presented as cooked Beijing style, and yes, Peking duck. For 9 people, the bill was $55 p/p. Drinks were extra. Excellent food and service.","Lunar new year banquet",49,"Silicon Valley, Ca",23apr2019,30apr2019
